2016-03-24-5-35-18PM,1458812118546,1004.5679,72.535706,3
2016-03-24-5-35-19PM,1458812119549,1004.6278,72.03367,3
2016-03-24-5-35-20PM,1458812120561,1004.65784,71.780014,3
2016-03-24-5-35-21PM,1458812121563,1004.5379,72.78672,3
2016-03-24-5-35-22PM,1458812122570,1004.5679,72.535706,3
2016-03-24-5-35-23PM,1458812123578,1004.50793,73.037735,3
2016-03-24-5-35-24PM,1458812124583,1004.50793,73.037735,3
2016-03-24-5-35-25PM,1458812125598,1004.5379,72.78672,3
2016-03-24-5-35-26PM,1458812126600,1004.6878,71.529,3
2016-03-24-5-35-27PM,1458812127609,1004.8977,69.76924,3
2016-03-24-5-35-28PM,1458812128610,1005.0676,68.345055,3
2016-03-24-5-35-29PM,1458812129631,1005.0076,68.84973,3
2016-03-24-5-35-30PM,1458812130669,1005.0376,68.59872,3
2016-03-24-5-35-31PM,1458812131679,1004.9277,69.51823,3
2016-03-24-5-35-32PM,1458812132696,1005.0376,68.59872,3
2016-03-24-5-35-33PM,1458812133713,1005.0076,68.84973,3
2016-03-24-5-35-34PM,1458812134727,1005.2175,67.08997,3
2016-03-24-5-35-35PM,1458812135731,1005.2175,67.08997,3
2016-03-24-5-35-36PM,1458812136744,1005.27747,66.587944,3
2016-03-24-5-35-37PM,1458812137775,1005.4174,65.41477,3
2016-03-24-5-35-38PM,1458812138789,1005.47736,64.91274,3
2016-03-24-5-35-39PM,1458812139800,1005.4174,65.41477,3
2016-03-24-5-35-40PM,1458812140851,1005.5673,64.1597,3
2016-03-24-5-35-41PM,1458812141851,1005.5973,63.90868,3
2016-03-24-5-35-42PM,1458812142859,1005.53735,64.41071,3
2016-03-24-5-35-43PM,1458812143921,1005.68726,63.155632,3
2016-03-24-5-35-44PM,1458812144938,1005.7672,62.484493,3
2016-03-24-5-35-45PM,1458812145973,1005.9971,60.560917,3
2016-03-24-5-35-47PM,1458812147017,1006.08704,59.80523,3
2016-03-24-5-35-48PM,1458812148048,1006.147,59.30584,3
2016-03-24-5-35-49PM,1458812149054,1006.0271,60.30726,3
2016-03-24-5-35-50PM,1458812150055,1006.0271,60.30726,3
